"","Id","MSZoningRL","MSZoningRM","MSZoningC (all)","MSZoningFV","MSZoningRH","StreetPave","StreetGrvl","AlleyNone","AlleyGrvl","AlleyPave","LotShapeReg","LotShapeIR1","LotShapeIR2","LotShapeIR3","LandContourLvl","LandContourBnk","LandContourLow","LandContourHLS","UtilitiesAllPub","UtilitiesNoSeWa","LotConfigInside","LotConfigFR2","LotConfigCorner","LotConfigCulDSac","LotConfigFR3","LandSlopeGtl","LandSlopeMod","LandSlopeSev","NeighborhoodCollgCr","NeighborhoodVeenker","NeighborhoodCrawfor","NeighborhoodNoRidge","NeighborhoodMitchel","NeighborhoodSomerst","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodBrkSide","NeighborhoodSawyer","NeighborhoodNridgHt","NeighborhoodNAmes","NeighborhoodSawyerW","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodEdwards","NeighborhoodTimber","NeighborhoodGilbert","NeighborhoodStoneBr","NeighborhoodClearCr","NeighborhoodNPkVill","NeighborhoodBlmngtn","NeighborhoodBrDale","NeighborhoodSWISU","NeighborhoodBlueste","Condition1Norm","Condition1Feedr","Condition1PosN","Condition1Artery","Condition1RRAe","Condition1RRNn","Condition1RRAn","Condition1PosA","Condition1RRNe","Condition2Norm","Condition2Artery","Condition2RRNn","Condition2Feedr","Condition2PosN","Condition2PosA","Condition2RRAn","Condition2RRAe","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhsE","BldgTypeTwnhs","HouseStyle2Story","HouseStyle1Story","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyleSFoyer","HouseStyleSLvl","HouseStyle2.5Unf","HouseStyle2.5Fin","RoofStyleGable","RoofStyleHip","RoofStyleGambrel","RoofStyleMansard","RoofStyleFlat","RoofStyleShed","RoofMatlCompShg","RoofMatlWdShngl","RoofMatlMetal","RoofMatlWdShake","RoofMatlMembran","RoofMatlTar&Grv","RoofMatlRoll","RoofMatlClyTile","Exterior1stVinylSd","Exterior1stMetalSd","Exterior1stWd Sdng","Exterior1stHdBoard","Exterior1stBrkFace","Exterior1stWdShing","Exterior1stCemntBd","Exterior1stPlywood","Exterior1stAsbShng","Exterior1stStucco","Exterior1stBrkComm","Exterior1stAsphShn","Exterior1stStone","Exterior1stImStucc","Exterior1stCBlock","Exterior2ndVinylSd","Exterior2ndMetalSd","Exterior2ndWd Shng","Exterior2ndHdBoard","Exterior2ndPlywood","Exterior2ndWd Sdng","Exterior2ndCmentBd","Exterior2ndBrkFace","Exterior2ndStucco","Exterior2ndAsbShng","Exterior2ndBrk Cmn","Exterior2ndImStucc","Exterior2ndAsphShn","Exterior2ndStone","Exterior2ndOther","Exterior2ndCBlock","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrTypeBrkCmn","ExterQualGd","ExterQualTA","ExterQualEx","ExterQualFa","ExterCondTA","ExterCondGd","ExterCondFa","ExterCondPo","ExterCondEx","FoundationPConc","FoundationCBlock","FoundationBrkTil","FoundationWood","FoundationSlab","FoundationStone","BsmtQualGd","BsmtQualTA","BsmtQualEx","BsmtQualNone","BsmtQualFa","BsmtCondTA","BsmtCondGd","BsmtCondNone","BsmtCondFa","BsmtCondPo","BsmtExposureNo","BsmtExposureGd","BsmtExposureMn","BsmtExposureAv","BsmtExposureNone","BsmtFinType1GLQ","BsmtFinType1ALQ","BsmtFinType1Unf","BsmtFinType1Rec","BsmtFinType1BLQ","BsmtFinType1None","BsmtFinType1LwQ","BsmtFinType2Unf","BsmtFinType2BLQ","BsmtFinType2None","BsmtFinType2ALQ","BsmtFinType2Rec","BsmtFinType2LwQ","BsmtFinType2GLQ","HeatingGasA","HeatingGasW","HeatingGrav","HeatingWall","HeatingOthW","HeatingFloor","HeatingQCEx","HeatingQCGd","HeatingQCTA","HeatingQCFa","HeatingQCPo","CentralAirY","CentralAirN","ElectricalSBrkr","ElectricalFuseF","ElectricalFuseA","ElectricalFuseP","ElectricalMix","ElectricalNone","KitchenQualGd","KitchenQualTA","KitchenQualEx","KitchenQualFa","FunctionalTyp","FunctionalMin1","FunctionalMaj1","FunctionalMin2","FunctionalMod","FunctionalMaj2","FunctionalSev","FireplaceQuNone","FireplaceQuTA","FireplaceQuGd","FireplaceQuFa","FireplaceQuEx","FireplaceQuPo","GarageTypeAttchd","GarageTypeDetchd","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeNone","GarageTypeBasment","GarageType2Types","GarageFinishRFn","GarageFinishUnf","GarageFinishFin","GarageFinishNone","GarageQualTA","GarageQualFa","GarageQualGd","GarageQualNone","GarageQualEx","GarageQualPo","GarageCondTA","GarageCondFa","GarageCondNone","GarageCondGd","GarageCondPo","GarageCondEx","PavedDriveY","PavedDriveN","PavedDriveP","PoolQCNone","PoolQCEx","PoolQCFa","PoolQCGd","FenceNone","FenceMnPrv","FenceGdWo","FenceGdPrv","FenceMnWw","MiscFeatureNone","MiscFeatureShed","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureTenC","SaleTypeWD","SaleTypeNew","SaleTypeCOD","SaleTypeConLD","SaleTypeConLI","SaleTypeCWD","SaleTypeConLw","SaleTypeCon","SaleTypeOth","SaleConditionNormal","SaleConditionAbnorml","SaleConditionPartial","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","isTrain"
"878",878,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.181506849315068,0.0352146579728435,0.888888888888889,0.5,0.956521739130435,0.916666666666667,0.135,0.207299787384833,0,0.125,0.239279869067103,0.236925015752993,0.369007263922518,0,0.356066314996232,0.333333333333333,0,0.5,0.5,0.5,0.333333333333333,0.615384615384615,0.25,0.908019936565474,0.6,0.495967741935484,0.129213483146067,0,0,0,0,0,0,0.454545454545455,0.75,350000,1
"879",879,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.382352941176471,0.229452054794521,0.0489939003014794,0.444444444444444,0.75,0.644927536231884,0.75,0,0.159284195605953,0,0.0898972602739726,0.181505728314239,0.172442764125184,0,0,0.154672192916353,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0.307692307692308,0,0.900317172632533,0.4,0.387096774193548,0.134831460674157,0,0,0,0,0,0.0235294117647059,0.454545454545455,1,148000,1
"880",880,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.165430805871324,0.0266423613545537,0.444444444444444,0.875,0.768115942028985,0.916666666666667,0.05625,0.114457831325301,0,0.0933219178082192,0.141407528641571,0.111321151018694,0,0,0.0998492840994725,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0.307692307692308,0,0.896239238785682,0.2,0.225806451612903,0,0,0,0,0,0,0,0.545454545454545,0.75,136500,1
"881",881,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.133561643835616,0.0267545397181519,0.444444444444444,0.5,0.963768115942029,0.933333333333333,0,0.17363571934798,0,0.0470890410958904,0.178396072013093,0.158790170132325,0,0,0.142426525998493,0.333333333333333,0,0.25,0.5,0.25,0.333333333333333,0.230769230769231,0,0.908473040326235,0.4,0.30241935483871,0,0.0660377358490566,0,0,0,0,0,0.454545454545455,0.25,157000,1
"882",882,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.176470588235294,0.0787671232876712,0.0582299189043913,0.666666666666667,0.5,0.855072463768116,0.683333333333333,0.073125,0.159815733522325,0,0.108732876712329,0.189198036006547,0.179164041167822,0.256658595641647,0,0.260550113036925,0,0,0.5,0.5,0.375,0.333333333333333,0.384615384615385,0.25,0.901676483914816,0.4,0.268817204301075,0.117977528089888,0.0485175202156334,0,0,0,0,0,0.272727272727273,0.25,187500,1
"883",883,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.165430805871324,0.038963284956414,0.555555555555556,0.5,0.869565217391304,0.716666666666667,0,0,0,0.345890410958904,0.132242225859247,0.0995589161940769,0.380145278450363,0,0.237189148455162,0,0,0.5,0.5,0.375,0.333333333333333,0.384615384615385,0.25,0.9030357951971,0.4,0.261424731182796,0.240168539325843,0.0539083557951483,0,0,0,0,0,1,0.75,178000,1
"884",884,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.323529411764706,0.133561643835616,0.0229217789618827,0.333333333333333,0.5,0.289855072463768,0,0,0,0,0.340325342465753,0.130114566284779,0.130224742701113,0.38498789346247,0.452067669172932,0.357196684250188,0.333333333333333,0,0.25,0,0.625,0.333333333333333,0.615384615384615,0,0.904848210240145,0.2,0.295698924731183,0,0.253369272237197,0,0,0,0,0,0.181818181818182,0,118500,1
"885",885,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.150684931506849,0.027343476127042,0.444444444444444,0.5,0.688405797101449,0.283333333333333,0.0375,0.076541459957477,0,0.196917808219178,0.145990180032733,0.117202268431002,0,0,0.105124340617935,0,0,0.25,0,0.375,0.333333333333333,0.230769230769231,0,0.891255097417309,0.2,0.193548387096774,0,0,0,0,0,0,0,0.545454545454545,0.75,100000,1
"886",886,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.588235294117647,0.0993150684931507,0.017850382107551,0.888888888888889,0.5,0.920289855072464,0.833333333333333,0.0375,0.219347980155918,0,0.196917808219178,0.277905073649754,0.288804872925856,0,0,0.25904295403165,0.333333333333333,0,0.5,0,0.25,0.333333333333333,0.230769230769231,0.25,0.905754417761667,0.4,0.34005376344086,0.0681179775280899,0.0876010781671159,0,0,0,0,0,0,0.5,328900,1
"887",887,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.411764705882353,0.167808219178082,0.033153380541728,0.444444444444444,0.5,0.630434782608696,0.916666666666667,0.07625,0.0935506732813607,0,0.470034246575342,0.266121112929624,0.289434992648603,0,0,0.259608138658628,0,0,0.5,0,0.5,0.666666666666667,0.461538461538462,0,0.908473040326235,0.4,0.395161290322581,0.191011235955056,0.0727762803234501,0,0,0,0,0,0.454545454545455,0,145000,1
"888",888,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.176470588235294,0.13013698630137,0.070887377597046,0.444444444444444,0.75,0.601449275362319,0.0833333333333333,0,0,0,0.349315068493151,0.133551554828151,0.113001470279353,0.252300242130751,0,0.199510173323286,0,0,0.25,0.5,0.375,0.333333333333333,0.461538461538462,0,0.885817852288174,0.2,0.201612903225806,0.0849719101123595,0,0,0,0.460069444444444,0,0,0.272727272727273,0.5,135500,1
"889",889,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.253424657534247,0.0680782444086097,0.777777777777778,0.625,0.710144927536232,0.333333333333333,0,0.06218993621545,0.539318479685452,0.446489726027397,0.362847790507365,0.395505145977736,0,0,0.354747550866616,0.333333333333333,0,0.5,0,0.5,0.333333333333333,0.461538461538462,0.25,0.892614408699592,0.4,0.417338709677419,0.0568820224719101,0.278975741239892,0,0,0.388888888888889,0,0,0.818181818181818,0.25,268000,1
"890",890,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.366438356164384,0.0507607095281498,0.555555555555556,0.375,0.58695652173913,0.05,0.05625,0.181431608788094,0,0.205907534246575,0.246317512274959,0.245956731779038,0,0,0.220610399397136,0.333333333333333,0,0.25,0,0.25,0.333333333333333,0.307692307692308,0.25,0.884911644766652,0.4,0.339381720430108,0,0,0,0.318897637795276,0,0,0,0.0909090909090909,0.75,149500,1
"891",891,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.176470588235294,0.133561643835616,0.0316156021407371,0.444444444444444,0.75,0.557971014492754,0.933333333333333,0,0,0,0.287671232876712,0.109983633387889,0.0709934887628649,0.122033898305085,0,0.111152976639035,0,0,0.25,0,0.375,0.333333333333333,0.307692307692308,0.25,0.907566832804712,0.4,0.387096774193548,0,0,0,0,0,0,0.117647058823529,0.545454545454545,0.25,122900,1
